Wikipedia+Wikibooks 	Las propiedades de los terrenos se ubican en el año 241.	Nozan cateh mahtlāctli ōmpōhualpan oncē tōnalli (241) xiuhpan.
Wikipedia+Wikibooks 	La tortilla de Soumaya la arrugó y no pudo poner toda su olla.	Tlaquitcalli Soumaya quininpatla amo hueli quitalia nochi yin centzotl.
Wikipedia+Wikibooks 	Elisabeth Exige Europa Europa: Lotus Zambia (Inglaterra: Zambia), África de Huitztlan, está en África.	Elise Exige Europa Nemachiyōtīlli:Lotus Zambia (Inglatlahtōlli: Zambia), in Africa Huiztlampan ompa Africa cah.
Wikipedia+Wikibooks 	Mā ⁇ zy matl o Cuezalmetl Necuametl Acametl Tep ⁇ mecalli Zacametl ⁇ , Te ⁇ metl Pitzómetl Mexcalmetl Papalometl Nexmetl Otkin (Feliz: gusano; ⁇ : gusano).	Mācōztic metl ahnozo Cuezalmetl Mexolotl Necuametl Acametl Tepēmexcalli Zacametl Tlācametl Teōmetl Pitzometl Mexcalmetl Papalometl Tepemetl Nexmetl Ocuilin (caxtillāntlahtolli: gusano; Inglatlahtolli: worm).
Wikipedia+Wikibooks 	A causa del color de pollo (millas).	Ca ipampahuic in "poalpol'cayotl" (millares).
Wikipedia+Wikibooks 	X X-XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX	Cēmpōhualoncē (cēm + pōhual + on + cē) ītōcā cē tlapōhualli auh mohcuiloa "21". ◄ | Mācuīlpōhualxihuitl -2 | Mācuīlpōhualxihuitl -1 | Mācuīlpōhualxihuitl 1 | ► ◄◄ | ◄ | -33 | -32 | -31 | -30 | -29 | -28 | -27 | ► | ►► -30 ītōca cē xihuitl īpan mācuīlpōhualxihuitl -1 īpan -20s mahtlācxihuitl. ◄ | Mācuīlpōhualxihuitl 14 | Mācuīlpōhualxihuitl 15 | Mācuīlpōhualxihuitl 16 | ► ◄◄ | ◄ | 1399 | 1400 | 1401 | 1402 | 1403 | 1404 | 1405 | 1406 | 1407 | ► | ►► 1403 (2 ācatl) ītōcā cē xihuitl īpan mācuīlpōhualxihuitl 15 īpan 1400s mahtlācxihuitl.
Wikipedia+Wikibooks 	Nació en la Baja California Sur.	Pāpalōtl Tlahtohcayotl Baja California Sur.
Wikipedia+Wikibooks 	Y también le daban de comer cuando estaba parado, ya le daban de comer.	Uan kemaj kitlamachiuayaya chankaka, kitekuiyaj se mano ome mano.
Wikipedia+Wikibooks 	1954 - Lilus Kikus 1969 - Hasta también ver, Jesús mio 1971 - La noche de Tlatelolco 1978 - Querido Diego, te araza Quiela 1980 - Fuerte es el silencio 1988 - La flor de la vida 1988 - Nada, nadie.	1954 - Lilus Kikus 1969 - Hasta no verte, Jesus mío 1971 - La noche de Tlatelolco 1978 - Querido Diego, te abraza Quiela 1980 - Fuerte es el silencio 1988 - La flor de lis 1988 - Nada, nadie.
Wikipedia+Wikibooks 	Se llamará así porque tiene muchas cabellos.	Motocaxtia petlayoh pampa quipiya miyac ixihuiyo.
Wikipedia+Wikibooks 	[ 10] se llama caso, cabaña o lloro.	[10] quihtoznequi caseta, cabaña nozo choza.
Wikipedia+Wikibooks 	Agüeybaná, Claudio XIV, Catalano Xalovaquia, Cónsul de Taino ⁇  cacique. ⁇  lx 1771 | XIV 1551 | 1755 | 1755 | 1758 | 1761 | 1763 | X X X ⁇  1759 (7 ⁇ ) ⁇  ⁇ , 19 ⁇  ⁇ , 19 ⁇  18 |	Agüeybaná, ītōcā cē Tainotlācah cacique. ◄ | Mācuīlpōhualxihuitl 17 | Mācuīlpōhualxihuitl 18 | Mācuīlpōhualxihuitl 19 | ► ◄◄ | ◄ | 1755 | 1756 | 1757 | 1758 | 1759 | 1760 | 1761 | 1762 | 1763 | ► | ►► 1759 (7 ācatl) ītōcā cē xihuitl īpan mācuīlpōhualxihuitl 18 īpan 1750s mahtlācxihuitl. ◄ | Mācuīlpōhualxihuitl 17 | Mācuīlpōhualxihuitl 18 | Mācuīlpōhualxihuitl 19 | ► ◄◄ | ◄ | 1768 | 1769 | 1770 | 1771 | 1772 | 1773 | 1774 | 1775 | 1776 | ► | ►► 1772 (7 tecpatl) ītōcā cē xihuitl īpan mācuīlpōhualxihuitl 18 īpan 1770s mahtlācxihuitl.
Wikipedia+Wikibooks 	Sólo Crnl.	Zan cēntzonmācuīlpōhualli CD ōmochīuh.
Wikipedia+Wikibooks 	Era el tiempo de la escritura portuguesa.	Praia quihtōznequi īpan portugallahtōlli Huēyātēntli.
Wikipedia+Wikibooks 	Artículo 16.59-1966. >>Los Ángeles Caso (Gijón) gobernaron la nación.	Tlācamāyeh Ángeles Caso (Gijón, Tlachicōnti 16 1959-) ītōca caxtiltēcatl huēyi tlahcuilōni.
Wikipedia+Wikibooks 	El principio viene de la palabra «prohibidor» con el lema «natural» o «actos en inglés ⁇ 	Itzintiliz huitz itech in tlahtolli «tlalquixtiani itech» ca ica españatlahtolli quihtoznequi «natural de» nozo «nacido en».
Wikipedia+Wikibooks 	184.	184.
Wikipedia+Wikibooks 	El hermano Otscher (que en alemán se llama Tahtzin) es pariente del rey David.	In Ötscher (nāhuatlahtōlcopa Tahtzintepētl) cē tepētl cah tlatēctli īpan Tlāpcopatlahtohcāyōtl.
Wikipedia+Wikibooks 	 ⁇  - Fiesta de la Navidad.	1941 - Yawar Fiesta.
Wikipedia+Wikibooks 	Cada uno de los hombres tiene un cuadrito de nubes, pero con 200 litros y dos años ya no está en la parte superior de la tierra.	In tlacentlamianiliztli teixhuinopan ic cecen tlacatl tlacatiyampa cah tlanipahuīc, yeceh ica 200 litro icampa xihuitl cah aocmo netech in ocachi hueyic centlalticpac.
Wikipedia+Wikibooks 	Las plazas son de dominio público el año 285.	Nozan cateh mahtlāctli nāuhpōhualpan mācuīlli tōnalli (285) xiuhpan.
Wikipedia+Wikibooks 	El Cairo es el centro comercial de la isla.	Ītēcuacān El Cairo ca.
Wikipedia+Wikibooks 	Marcos Matías Alonso Crnl. de Narit, Diputado por el Edo. de Zacatecas,	Marcos Matías Alonso ītōcā tlahtōlāmoxtlahcuilōni ōtlācat īpan Mēxihco.
Wikipedia+Wikibooks 	Todo está perfecto.	Cencah huelic.
Wikipedia+Wikibooks 	1- Conejo: liebres, huidas hacia el sur, con tetas o sintonar. | ⁇ : 5-5-02-6-1-197 | Constitución Política de ⁇  | X-526 | 528 | 528 | 531 | 532 | 534 | ⁇  | Cincuenta-1 | Cincuenta-160/ ⁇ .	Ceh tocayuhtic: tlacententli, in huitz in ihuic centema nozo amontonar. ◄ | Mācuīlpōhualxihuitl 5 | Mācuīlpōhualxihuitl 6 | Mācuīlpōhualxihuitl 7 | ► ◄◄ | ◄ | 526 | 527 | 528 | 529 | 530 | 531 | 532 | 533 | 534 | ► | ►► 530 (13 tōchtli) ītōcā cē xihuitl īpan mācuīlpōhualxihuitl 6 īpan 520s mahtlācxihuitl.
Wikipedia+Wikibooks 	El año 2007 ⁇  el Nación, en el año 8 ⁇ .	Tlachiucnāuhti 2007 ītōcā inic chiucnāhui mētztli 2007 (8 ācatl) xiuhpan, Tlachiucnāuhti.
Wikipedia+Wikibooks 	Esta fiesta se lleva a cabo en muchas partes y en algunos pueblos y coyotes se celebra el día de la muerte en esta gran ciudad.	Inin ilhuitl mochihua ipan miyac canahya ihuan cequin macehualmeh ihuan coyomeh tequichihuah miyac tonaltzin ipan inin hueyi campeca tlen miquiztli zo miccailhuitl.
Wikipedia+Wikibooks 	Lienz, un pueblo allá en Austria. ⁇  | 1 5 5 5 5 5 5 5 5 5 5 5 5 | ⁇  1221 | 1222 | 1221 | 1222 | 1222 | 1222 | 1226 | 1227 | 1228 | ⁇  ⁇  1224 (5 tecpatl) ⁇  1933 años ⁇  13 ⁇  1220 ⁇  ⁇ .	Lienz ce altepetl in ompa Austria. ◄ | Mācuīlpōhualxihuitl 12 | Mācuīlpōhualxihuitl 13 | Mācuīlpōhualxihuitl 14 | ► ◄◄ | ◄ | 1220 | 1221 | 1222 | 1223 | 1224 | 1225 | 1226 | 1227 | 1228 | ► | ►► 1224 (5 tecpatl) ītōcā cē xihuitl īpan mācuīlpōhualxihuitl 13 īpan 1220s mahtlācxihuitl. ◄ | Mācuīlpōhualxihuitl 14 | Mācuīlpōhualxihuitl 15 | Mācuīlpōhualxihuitl 16 | ► ◄◄ | ◄ | 1487 | 1488 | 1489 | 1490 | 1491 | 1492 | 1493 | 1494 | 1495 | ► | ►► 1491 (12 ācatl) ītōcā cē xihuitl īpan mācuīlpōhualxihuitl 15 īpan 1490s mahtlācxihuitl. ◄ | Mācuīlpōhualxihuitl 15 | Mācuīlpōhualxihuitl 16 | Mācuīlpōhualxihuitl 17 | ► ◄◄ | ◄ | 1593 | 1594 | 1595 | 1596 | 1597 | 1598 | 1599 | 1600 | 1601 | ► | ►► 1597 (1 calli) ītōcā cē xihuitl īpan mācuīlpōhualxihuitl 16 īpan 1590s mahtlācxihuitl.
Wikipedia+Wikibooks 	Ford ⁇ : Ford ⁇ : Ford (1981) Tlacuachin (Didelphis marsupiallis) es un ⁇ : robusto y zarigüella.	Ford Nemachiyōtīlli:Ford Nemachiyōtīlli:Ford (1981) Tlacuachin (Didelphis marsupialis, caxtillāntlahtōlli: tlacuache huan zarigüella).
Wikipedia+Wikibooks 	Las plazas son de dominio público el año 225.	Nozan cateh mahtlāctli cēmpōhualpan mācuīlli tōnalli (225) xiuhpan.
Wikipedia+Wikibooks 	Rápido, Artículo 1951; v. Aquí Aquí está la Virgen de Ausgabe.	Suhrkamp, Berlin 1951; v. Ninon Hesse erweiterte Ausgabe ebd.
Wikipedia+Wikibooks 	Aquí Pachacuti o el gran rey Cuzco derrocó a los coyacas y los perdió en la gran explanada que está en la actual Bolivia.	Inca Pachacuti nozo hueytlahtoani Cuzco oquintlaz in coyatlacah ihuan oquipololo huey ahcopa ixtlahuahcan axcan Bolivia.
Wikipedia+Wikibooks 	La palabra « santa» significa «misionero» o «predicador ⁇ 	In tlahtolli «tetlaneltoquitiani» quihtoznequi ica españatlahtolli «misionero» nozo «predicador».
Wikipedia+Wikibooks 	Arbol de Cementerio Bethleem Cristianos raices. El Estado de San Nicolás, en el Distrito de Santa Clos, párrafo 22. Mayo de 1905.	Tlahuilcuahuitl Bethleem cītlalli Bethleem Cristianoyōtl In Ēyi Huēyitlahtoāni San Nicolás ītech Bari Santa Clos Tlayēti 22 ītōcā inic nāuhpōhualoncē tōnalli (81 auh 82 īpan huēytlaōntic xihuitl) īpan cē xihuitl.
Wikipedia+Wikibooks 	En esta ciudad se encuentran los estudiantes de la Preescolar Josefa Ortiz de Dominguez, Escuela Primaria Miguel Hidalgo, Telescundaria Justo Sierra y Telebachillerato Tepoxteco.	Ipan inin altepetl, oncah Caltlamachtiloyan tlen Preescolar Josefa Ortíz de Dominguez, Escuela Primaria Miguel Hidalgo, Telesecundaria Justo Sierra huan Telebachillerato Tepoxteco.
Wikipedia+Wikibooks 	La palabra “derecha” quiere decir justicia o ⁇ .	In tlahtolli «melahuacayotl» quuihtoznequi ica españatlahtolli justicia nozo jurisprudencia.
Wikipedia+Wikibooks 	Véase: Manuel Rodríguez Villegas, Aulex - Español en Linea.	Xiquitta: Manuel Rodríguez Villegas, Aulex - Diccionario de la Lengua Náhuatl - Español en Línea (2006).
Wikipedia+Wikibooks 	Son requisitos para el año 299.	Nozan cateh mahtlāctli nāuhpōhualpan caxtōlonnāhui tōnalli (299) xiuhpan.
Wikipedia+Wikibooks 	Benito Juárez es el único con capacidad para adquirir el cargo de Presidente de la República y Crnl.	Benito Juárez ītōcā cē calpōlli īpan Mēxihco Tēcuācān auh Āltepētl Mēxihco.
Wikipedia+Wikibooks 	David Beckham ⁇  - BBC: 1870, 1933, el año 1938, y los años 571 o 580.	David Beckham Inglatlahtolli - BBC: Inīn tōnalpan 570 xihuitl ōcatca inic chicuēyi mahtlācxihuitl īpan mācuīlpōhualxihuitl 6, auh mopiyah īhuīcpa in 571 oc 580 xihuitl.
Wikipedia+Wikibooks 	Según la Enciclopedia Cultural Náhuatl: Botánica y Zoología, Río Balsas, Guerrero.	Ma:maxtlatsi:n īpan in Enciclopedia Cultural Náhuatl: Botánica y Zoología, Río Balsas, Guerrero.
Wikipedia+Wikibooks 	Artículo 121. de esta Constitución.	Tlayēti 12 ītōcā inic yēmpōhualmahtlāctli oncē tōnalli (71 auh 72 īpan huēytlaōntic xihuitl) īpan cē xihuitl.
Wikipedia+Wikibooks 	Erzälungen.	Erzählungen.
Wikipedia+Wikibooks 	El territorio nacional comprende actualmente el territorio nacional, con la extensión y modalidades que establezca el propio Derecho Internacional.	Cuāxōchtia canahpa ayamictlāmpa īca Nicānāhuac, canahpa huiztlāmpa nō Panama, canahpa icalaquitlāmpa nō Pacífico Ilhuicaātl, īhuān canahpa iquizāyampa nō Caribe Huēyātl.
Wikipedia+Wikibooks 	Los que florecen en la región de los Muertos son los que están en la región del Pacífico y en el Océano Pacífico, así como los que están en la región de Ixachitlan (Alaska) y los que están en la región de Atlántico, y los que están en el Oriente Medio.	Cuaxochtia canahpa mictlampan ica Cececpan mictlampa, canahpa icalaquiyan no Pacífico ailhuicatl ihuan Tlacetililli Tlahtohcayotl Ixachitlan (Alaska), ihuan canahpa iquizayampa Atlántico ailhuicatl, ihuan canahpa huiztlampa Tlacetililli Tlahtohcayotl.
Wikipedia+Wikibooks 	Artículo 29 ⁇  por el Edo. de Querétaro (363 y 364 ⁇ );	Tlamahtlācōnti 29 ītōcā inic caxtōlēypōhualonēyi tōnalli (363 auh 364 īpan huēytlaōntic xihuitl) īpan cē xihuitl.
Wikipedia+Wikibooks 	En el año 1499 (7 ⁇ ) fueron derrotados los diez esclavos.	Āltepētl Mēxihco Tenōchtitlān, apachīuh īpan 1499 (7 ācatl) xihuitl īhuān miequīntīn tlācah poliuhque.
Wikipedia+Wikibooks 	El Presidente de la República, Marlon Brando, señaló que el Presidente de la República será elegido en los mismos términos del párrafo anterior.	Marlon Brando ītōcā cē tlacetilīllahtohcāyōtēcatl īxiptlayōllācatl.
Wikipedia+Wikibooks 	24, 4... y 29, 9.	24, "Ompoalnan,nahui"..., ihuan yequeneh, 29, "ompoalnan'chiucnahui".
Wikipedia+Wikibooks 	Jennifer Sarah "Jenny" Slate lo mandó a decir.	Jennifer Sarah "Jenny" Slate ītōcā cē tlahtohcāyōtēcatl.
Wikipedia+Wikibooks 	Pre.	Prehist.
Wikipedia+Wikibooks 	Santiago el Grande, conocido como el Vaticano, y Sactus Icobus.	Santiago In Hueyi, motenehua achcauhtlahtollotl ipampa In Vaticano, Sactus Iacobus.
Wikipedia+Wikibooks 	El Presidente de la República queda a cargo del asunto de la reforma de la Constitución de Periférico, en el camino de Lomas de Chap ⁇ tepec, Capitán General de la República, ⁇ ; y su hermano menor, José Luis Santiago Vasconcelos, 40 ancianos ancianos.	Cē āchcāuhtepoztōtōtl ōhuetzi īpan ītzalan in Reforma īhuān Periférico ohtli īpan Lomas de Chapōltepēc, Calpōlli Tlahtōlōyān, Mēxihco; 8 tlācah ōmiquih: nō Mouriño īhuān José Luis Santiago Vasconcelos, 40 tlācah tlaquēmmachīuhquicah.
Wikipedia+Wikibooks 	Saleen S7 ⁇  ⁇  | 155 ⁇  | 5 ⁇  10 | Cincuenta ⁇  ⁇  10 ⁇  ⁇  ⁇  ⁇  | 865 | 866 | 867 | 869 | 871 | 871 | 872 | 1871 | 1871 | 1869 ⁇  ⁇ , 1933 ⁇  ⁇ , 1933 ⁇  ⁇  10 | X ⁇ 	Saleen S7 Nemachiyōtīlli:Saleen ◄ | Mācuīlpōhualxihuitl 8 | Mācuīlpōhualxihuitl 9 | Mācuīlpōhualxihuitl 10 | ► ◄◄ | ◄ | 865 | 866 | 867 | 868 | 869 | 870 | 871 | 872 | 873 | ► | ►► 869 (1 calli) ītōcā cē xihuitl īpan mācuīlpōhualxihuitl 9 īpan 860s mahtlācxihuitl. ◄ | Mācuīlpōhualxihuitl 8 | Mācuīlpōhualxihuitl 9 | Mācuīlpōhualxihuitl 10 | ► ◄◄ | ◄ | 868 | 869 | 870 | 871 | 872 | 873 | 874 | 875 | 876 | ► | ►► 872 (4 tecpatl) ītōcā cē xihuitl īpan mācuīlpōhualxihuitl 9 īpan 870s mahtlācxihuitl.
Wikipedia+Wikibooks 	Y el campo es el mundo, y la casa es el mundo.	Motocaxtia molcatl ipampa quipiya tlahuel pilcuecuetzitzin huan axquipiya miyac itlancoch.
Wikipedia+Wikibooks 	[18] es el número exacto.	[18] quihtoznequi número atómico.
Wikipedia+Wikibooks 	Primeramente, Poseído (New) la terminación de la palabra: “No casa” (Nech- más el verbo menos vocal larga final o oral) (Ti- más el verbo menos tonal larga final o oral); Primeramente, los menos la terminación de la palabra: “ Tocal” (Ti- más el verbo menos la larga final o oral); Anmo-	Achto tlācatl cēntechpa: Nehhuātl (Neh) Posesivo: No- menos la terminación de la palabra: "Nocal" (No- + Cal-li) Activo: Ni- más el verbo menos vocal larga final o vocal inicial opcional: "Nitlālia" (Ni- + Tlāli(ā)) Objeto: Nēch- más el verbo menos vocal larga final o vocal inicial opcional: "Tinēchtlālia") (Ti- + Nēch- + Tlāli(ā)) Ōnto tlācatl cēntechpa: Tehhuātl (Teh) Posesivo: Mo- menos la terminación de la palabra: "Mocal" (Mo- + Cal-li) Activo: Ti- más el verbo menos vocal larga final o vocal inicial opcional: "Titlālia" (Ti- + Tlāli(ā)) Objeto: Mitz- más el verbo menos vocal larga final o vocal inicial opcional: "Nimitztlālia") (Ni- + Mitz- + Tlāli(ā)) Yēto tlācatl cēntechpa: Yehhuātl (Yeh) Posesivo: Ī- menos la terminación de la palabra: "Īcal" (Ī- + Cal-li) Activo: el verbo menos vocal larga final o vocal inicial opcional: "Tlālia" (Tlāli(ā)) Objeto: Qui- más el verbo menos vocal larga final o vocal inicial opcional: "Niquitlālia") (Ni- + Qui- + Tlāli(ā)) Achto tlācatl miectic: Tehhuāntin (Tehhuān) Posesivo: To- menos la terminación de la palabra: "Tocal" (To- + Cal-li) Activo: Ti- más el verbo menos vocal larga final o vocal inicial opcional más saltillo o duplicación: "Titlāliah" (Ni- + Tlāli(ā) + h) Objeto: Tēch- más el verbo menos vocal larga final o vocal inicial opcional: "Titēchtlālia") (Ti- + Tēch- + Tlāli(ā)) Ōnto tlācatl miectic: Amehhuāntin (Amehhuān) Posesivo: Anmo- menos la terminación de la palabra: "Anmocal" (Anmo- + Cal-li) Activo: An- más el verbo menos vocal larga final o vocal inicial opcional más saltillo o duplicación: "Antlāliah" (An- + Tlāli(ā) + h) Objeto: Amēch- más el verbo menos vocal larga final o vocal inicial opcional: "Niamēchtlālia") (Ni- + Amēch- + Tlāli(ā)) Yēto tlācatl miectic: Yehhuāntin (Yehhuān) Posesivo: Īn- menos la terminación de la palabra: "Nocal" (No- + Cal-li) Activo: el verbo menos vocal larga final o vocal inicial opcional más saltillo o duplicación: "Tlāliah" (Tlāli(ā) + h) Objeto: Quim-/Quin- más el verbo menos vocal larga final o vocal inicial opcional: "Niquintlālia") (Ni- + Quin- + Tlāli(ā)) Zāzotlācatl, zāzoyōlcatl, cēntechpa nozo miectic: Acah Posesivo: Tē- menos la terminación de la palabra: "Tēcal" (Tē- + Cal-li) Objeto: Tē- más el verbo menos vocal larga final o vocal inicial opcional: "Nitētlālia") (Ni- + Tē- + Tlāli(ā)) Ahyōlcatl: Tlamantli Objeto: Tla- más el verbo menos vocal larga final o vocal inicial opcional: "Nitlatlālia") (Ni- + Tla- + Tlāli(ā)) ◄ | Mācuīlpōhualxihuitl 15 | Mācuīlpōhualxihuitl 16 | Mācuīlpōhualxihuitl 17 | ► ◄◄ | ◄ | 1521 | 1522 | 1523 | 1524 | 1525 | 1526 | 1527 | 1528 | 1529 | ► | ►► 1525 (7 calli) ītōcā cē xihuitl īpan mācuīlpōhualxihuitl 15 īpan 1520s mahtlācxihuitl.
Wikipedia+Wikibooks 	Artículo Decimoprimero. >Corresponderá a la Cámara de Diputados del año 2006 y a la Comisión Permanente;	Quetzalcōātl Nemachiyōtīlli:TlacēntiCalendar2006 Tlacēnti 2006 ītōca inic cē mētztli 2006 (7 tōchtli) xiuhpan, Tlacēnti.
Wikipedia+Wikibooks 	Tlatohuano ⁇  - BBC: Empleado en el Edo. de Bellas Artes de Quechhua (Caxto ⁇ /Quechhua ⁇ : papa), Solanum tuberosum. ⁇  | Artículo 88 | Financiación de la Constitución | ⁇  896 | 898 | 898 | 898 | 899 | 901 | 901 | 1933	Tlahtoānilhuitl Inglatlahtolli - BBC: Inīn tōnalpan Tlālcamohtli (Caxtillahtōlli/Quechhuatlahtōlli: papa), Solanum tuberosum. ◄ | Mācuīlpōhualxihuitl 8 | Mācuīlpōhualxihuitl 9 | Mācuīlpōhualxihuitl 10 | ► ◄◄ | ◄ | 896 | 897 | 898 | 899 | 900 | 901 | 902 | 903 | 904 | ► | ►► 900 (6 tecpatl) ītōcā cē xihuitl īpan mācuīlpōhualxihuitl 9 īpan 890s mahtlācxihuitl. ◄ | Mācuīlpōhualxihuitl 10 | Mācuīlpōhualxihuitl 11 | Mācuīlpōhualxihuitl 12 | ► ◄◄ | ◄ | 1018 | 1019 | 1020 | 1021 | 1022 | 1023 | 1024 | 1025 | 1026 | ► | ►► 1022 (11 tōchtli) ītōcā cē xihuitl īpan mācuīlpōhualxihuitl 11 īpan 1020s mahtlācxihuitl.
Wikipedia+Wikibooks 	Artículo 2o. de México (61 y 62 años).	Tlayēti 2 ītōcā inic yēmpōhualoncē tōnalli (61 auh 62 īpan huēytlaōntic xihuitl) īpan cē xihuitl.
Wikipedia+Wikibooks 	 ⁇  - BBC: Encargado del Poder Ejecutivo de los Estados Unidos Mexicanos el proyecto de ley marcial latino.	Inglatlahtolli - BBC: Inīn tōnalpan W ītōcā inic cēmpōhualonēyi machiyōtlahtōliztli īpan latinmachiyōtlahtōltecpantiliztli.
Wikipedia+Wikibooks 	La soberanía nacional reside esencial y originariamente en el pueblo.	Inīn tlīlantlōc quixeloa in tlācatiyān īpan cē totōncatlālli īhuān cē tlanaliuhtoctlālli.
Wikipedia+Wikibooks 	Pero primero me amanecieron.	Nozo Achtopa pantlazoc.
Wikipedia+Wikibooks 	76.	76.
Wikipedia+Wikibooks 	Ciruelo.	Ciruelo.
Wikipedia+Wikibooks 	191, Ed.	191, Ed.
Wikipedia+Wikibooks 	He aquí, yo soy tu patria. He aquí, yo soy tu rival, soy tu rival, soy tu rival, soy tu rival, soy tu rival, soy tu rival, soy tu rival, soy tu rival, soy tu rival, soy tu rival, soy tu rival, soy tu rival, soy Lowo biha, amén. | 1551 | 1875 | 1876 | 1877 | 1878 | 188	U hi nyika namuntlha vuswa bya hina bya siku rin'wana ni rin'wana; u hi rivalela swidyoho swa hina, tanihi loko na hina hi rivalela lava hi dyohelaka; u nga hi yisi emiringweni, kambe u hi ponisa eka Lowo biha, Amen. ◄ | Mācuīlpōhualxihuitl 18 | Mācuīlpōhualxihuitl 19 | Mācuīlpōhualxihuitl 20 | ► ◄◄ | ◄ | 1875 | 1876 | 1877 | 1878 | 1879 | 1880 | 1881 | 1882 | 1883 | ► | ►► 1879 (10 ācatl) ītōcā cē xihuitl īpan mācuīlpōhualxihuitl 19 īpan 1870s mahtlācxihuitl.
Wikipedia+Wikibooks 	Al cabo de cinco años y XVIII de su mandato, Miguel de Cervantes era el último de la nación de Alcalá de Henares, porque allí fue bautizado, debido a su espíritu de bautizo, y que allá reveló su venida a la Oficina de Argel (éste es 1580).	Ye inic macuilpoalxihuitl XVIII itech cah tlacelilli ca in itlacahcahualiz in itlacatiliz in Miguel de Cervantes yehhuatl catca ipan Alcalá de Henares, yehica cuatequiloc ompa, ipampa in iteyolmahxiltiliz tecuatequilizotl, ihuan ca ompa quitenextilih yelohuaz tlalquixtiani ipan in tlanoztli Información de Argel (inic 1580).
Wikipedia+Wikibooks 	Jóhanna Sigur ⁇ ardóttir (Tlamama ⁇ ctir 4, 1942, Reikiavik, Iz ⁇ ) fue presidenta del Primer Ministro.	Jóhanna Sigurðardóttir (Tlamahtlācti 4, 1942, Reikiavik, Iztlālpan) ītōca Iztlālpan Primer ministro.
Wikipedia+Wikibooks 	[3] quiere decir puerta.	[3] quihtoznequi puerta.
Wikipedia+Wikibooks 	Tehtenapalliztli, Técnicamente, Técnicamente, Técnicamente, Técnicamente, Técnicamente, Teamáhuatl, Técnicamente, Teamáhuatl, Teamáhuatl, Xochitl, Xochitl, Xochitl, Xochitl, 19 19, 19 19, 19 19	Tehtenapaloliztli tlahtlanepanolli quinezcayotia Estados Unidos Cemanhuatl quihtoznequi mundo; ihuan cemanahuayotl, mundial. ◄ | Mācuīlpōhualxihuitl -2 | Mācuīlpōhualxihuitl -1 | Mācuīlpōhualxihuitl 1 | ► ◄◄ | ◄ | -22 | -21 | -20 | -19 | -18 | -17 | -16 | ► | ►► -19 ītōca cē xihuitl īpan mācuīlpōhualxihuitl -1 īpan -10s mahtlācxihuitl. ◄ | Mācuīlpōhualxihuitl 17 | Mācuīlpōhualxihuitl 18 | Mācuīlpōhualxihuitl 19 | ► ◄◄ | ◄ | 1779 | 1780 | 1781 | 1782 | 1783 | 1784 | 1785 | 1786 | 1787 | ► | ►► 1783 (5 ācatl) ītōcā cē xihuitl īpan mācuīlpōhualxihuitl 18 īpan 1780s mahtlācxihuitl. ◄ | Mācuīlpōhualxihuitl 19 | Mācuīlpōhualxihuitl 20 | Mācuīlpōhualxihuitl 21 | ► ◄◄ | ◄ | 1994 | 1995 | 1996 | 1997 | 1998 | 1999 | 2000 | 2001 | 2002 | ► | ►► 1998 (12 tōchtli) ītōca cē xihuitl īpan mācuīlpōhualxihuitl 20 īpan 1990s mahtlācxihuitl. - Francia 1998 ().
Wikipedia+Wikibooks 	Presidente de la República de Hungria.	Budapest ītōcā in Hungria ītēcuacān.
Wikipedia+Wikibooks 	Muerto de tristeza, el 28 de agosto de 1933. Cincuenta y cinco años. | Templo 14 | Templo 15 | Constitución 16 | Constitución Política de la Nación | X XIV | 1416 | X XIV | 1418 | 1421 | 1421 | 1421 | XIV | X XIV 1420 | X X	Ōmic īpampa infarto in 28 ic ēyi mētztli īpan īcal, yeh īca 35 xihuitl. ◄ | Mācuīlpōhualxihuitl 14 | Mācuīlpōhualxihuitl 15 | Mācuīlpōhualxihuitl 16 | ► ◄◄ | ◄ | 1416 | 1417 | 1418 | 1419 | 1420 | 1421 | 1422 | 1423 | 1424 | ► | ►► 1420 (6 tecpatl) ītōcā cē xihuitl īpan mācuīlpōhualxihuitl 15 īpan 1410s mahtlācxihuitl. ◄ | Mācuīlpōhualxihuitl 16 | Mācuīlpōhualxihuitl 17 | Mācuīlpōhualxihuitl 18 | ► ◄◄ | ◄ | 1612 | 1613 | 1614 | 1615 | 1616 | 1617 | 1618 | 1619 | 1620 | ► | ►► 1616 (7 tecpatl) ītōcā cē xihuitl īpan mācuīlpōhualxihuitl 17 īpan 1610s mahtlācxihuitl.
Wikipedia+Wikibooks 	El árbol o árbol sagrado.	Tetehuitl nozo Iztācāmatl.
Wikipedia+Wikibooks 	En 1976 es la Zelota en Jesús de Nazaret de Franco Zeffirelli.	En 1976 es el Zelota en Jesús de Nazaret de Franco Zeffirelli.
Wikipedia+Wikibooks 	El pintor pintoresco pinta el año 42.	Ōmpōhualomōme (ōm + pōhual + om + ōme) ītōcā cē tlapōhualli auh mohcuiloa "42".
Wikipedia+Wikibooks 	Ese hombre es pecador porque es el jefe de los sacerdotes y muchos otros de la nación.	Inon tlālpan ochanti ipampa achcauhtlācah ihuan miactin tlalyolcah.
